,t,x,y,z,rx,ry,rz,vx,vy,vz,Fx,Fy,Fz,Mx,My,Mz,Case
0,2.2087767124176025,-0.13790178811113785,-0.506270548251903,0.07258658556650238,-0.000272081885350263,3.639098262255959e-07,1.844470799084266e-05,-4.2830765072829534e-05,-0.0012827182606965828,-0.002877156893993177,-0.17823166798326837,0.21481216600977804,1.8713331519350132,0.03661383595068727,-0.00800611877390781,0.004116758914771838,False
1,2.217629909515381,-0.13789468544953795,-0.5062896686525128,0.07260870273592851,-0.00034348815816653806,1.2935779891106508e-05,-6.413416357994016e-06,-4.308750582432273e-05,-0.0008536914386185288,-0.00202581785451487,-0.04531267878934039,0.0757039435198884,2.4174395503556556,0.014918641346636846,-0.006410684189869587,0.0033668642349585242,False
2,2.2257769107818604,-0.1378901496223721,-0.5062697546069372,0.07255658788253044,-0.00028209273143923704,4.037878247702665e-07,-6.522816644261701e-06,-3.525380954232442e-05,-0.00019232817393591544,-0.002700430323613646,-0.08616716315844274,0.8687306657327561,3.4890449275303146,0.04063852964554185,-0.01157752029410932,0.0035966942197018553,False
3,2.2328040599823,-0.1379086328163826,-0.5062797742528559,0.0725381162112988,-0.0003192859928206689,6.853014106235222e-07,-1.9146048727996508e-05,-3.216587479923647e-05,-4.6181295281320835e-05,-0.002464000026964493,-0.17105205597730133,0.2574685114788229,4.870187561929449,0.04922821258985622,-0.01690735932818066,0.004406558207513341,False
4,2.240413188934326,-0.13786194206256838,-0.5063079818049344,0.07254473083167956,-0.0003785242362158313,-1.0734727936323176e-05,5.272153836338335e-05,-3.737439086845098e-05,-0.00017951996028832884,-0.002074164910097958,-0.21848632246561994,0.6245289934061911,5.633693979394963,0.073912126096336,-0.016410652186888263,0.00014115222283312334,False
5,2.2491519451141357,-0.13787205962043372,-0.5063053553974289,0.0725249914985664,-0.00040082294270388864,1.375603890953514e-06,7.689522742778052e-05,5.82593799011689e-06,0.0005576725994574131,-0.0019791621139684384,-0.20981177576411358,0.6417604275570019,6.662616442833222,0.06506772757473142,-0.02038948041412863,0.0015954284432708877,False
6,2.2563652992248535,-0.13787364641748637,-0.506319460129174,0.07255478086735223,-0.00046101481626365594,-9.974072606934965e-06,5.352690072456819e-05,9.717039499162278e-06,0.0009800873139392163,-0.0017203095222183035,-0.09689078860271051,0.6971101761146439,6.699194284439853,0.07694807468427753,-0.01582337448503006,0.004752557856456268,False
7,2.264813184738159,-0.13789509828294935,-0.5063370650473413,0.07255275284856594,-0.0004960720023660667,1.413627305237912e-05,2.8584733196927982e-05,8.30755111063735e-06,0.0008218051339765138,-0.0015333972855833438,-0.22632499286672791,0.6797241952078266,8.268085496459266,0.0723810662167988,-0.021193274279299942,0.0011745186725116677,False
8,2.272082805633545,-0.1379174068628728,-0.5062924801905131,0.07253002884952736,-0.00043492272113341337,2.5556763579304103e-05,-5.5685380915701914e-05,1.0848938076762011e-05,0.001097300967188501,-0.0014653278249608655,-0.25864263721794684,0.6009884066724024,8.219626164249895,0.0756436061048566,-0.026423447800616263,0.0037356754395605047,False
9,2.2821595668792725,-0.13790427268711025,-0.5062832079986325,0.07250055557948032,-0.00041095068611968634,-1.0438525303102629e-05,1.6222279321923177e-05,-3.501914975463106e-05,0.0015634031755210839,-0.0016072303335056364,-0.1986816132028561,0.5794391298449794,8.92390145070568,0.07442655063160791,-0.024612224717241282,0.005642922427013801,False
10,2.2912886142730713,-0.13789988218720456,-0.5062795318835756,0.07250735462844721,-0.00042345825057550136,-2.2234040976081744e-05,-4.335698079248497e-05,-3.265693883329669e-05,0.0013852787596943066,-0.0012859502957012453,-0.26145142120251313,0.4684716066328929,9.329950826072013,0.06373291059721273,-0.025466510753056698,0.00040343093278207747,False
11,2.297976493835449,-0.13788019778578997,-0.5062964503782675,0.07252006239649861,-0.00042382111098344835,-1.0328576076191304e-05,4.362794972437498e-06,-2.8196790542206105e-05,0.00148560412181368,-0.0011472533603258707,-0.2880947683706015,0.4617735170405738,9.65435638438287,0.06789613824153934,-0.024920219106536246,0.0014283188215183317,False
12,2.3050880432128906,-0.13791724975797054,-0.5062789618581206,0.07253278914895922,-0.00047211377950215003,2.5954549344921304e-05,-5.5691264332933376e-05,5.1325254049451046e-05,0.0014339079689968078,-0.001056932804002252,-0.4863115178370536,0.220517600484204,10.475269301202113,0.058791101792688184,-0.02940127637964656,0.000527601663389186,False
13,2.313185214996338,-0.13790130516205815,-0.5062774180133037,0.07253274205413501,-0.0004722054617187794,-3.365227387576356e-05,-7.906810682426745e-05,5.678794229680407e-05,0.001491978905234903,-0.0007983411517305041,-0.31467916277264,0.2064309955819651,10.436419762033072,0.051791821579246874,-0.02612248710521161,0.0018121888683472168,False
14,2.3226795196533203,-0.13788260828937682,-0.5062433404011634,0.07248563188958396,-0.0003291607843811381,-3.496859819253224e-05,-3.0769137870231524e-05,6.698020536660557e-05,0.0018912339903003578,-0.0008409356155959825,-0.48342994709801096,0.13133319430317048,10.96685308339962,0.04408331392989907,-0.0278259302212892,0.0008352770421487525,False
15,2.330338478088379,-0.13789547687205492,-0.506246516026427,0.07250614264889776,-0.00041179104623642284,1.1306976554107819e-06,-6.491090670448199e-06,0.00011706346318549628,0.002521418835003876,-0.0006054976994218611,-0.4882563860862883,0.08369317435234004,11.020704032545696,0.03258249220130556,-0.0303038535883828,0.003286312468329614,False
16,2.3373076915740967,-0.13789693971152475,-0.5062289389205759,0.07252868513996108,-0.00039950119230543186,-1.0343407833561617e-05,-4.205089238594678e-05,9.851826808707811e-05,0.0028695446872129935,-0.0004799679001899252,-0.42130183264014964,-0.27763453112491593,11.394453130281072,0.02243822736126609,-0.02634320825802388,0.0021659701509024218,False
17,2.3453800678253174,-0.13788658950905253,-0.506225048317494,0.07249862922117595,-0.0003400199823986779,-2.3333130969788534e-05,5.591127113647446e-06,0.00012518876852875039,0.0033456519872581874,-4.143772242538919e-05,-0.5103159193142274,-0.3295049813758299,11.082162911240044,-0.004618112581489968,-0.026651498484809008,0.0033980119417952163,False
18,2.3544270992279053,-0.13787316954808668,-0.5061870435500919,0.07251146917623952,-0.0003050752447990519,-5.928830109243475e-05,-6.068369378251027e-06,9.605961746632065e-05,0.003369222309664268,0.000562451740069173,-0.5859489264668601,-0.7684501191240467,10.478076585955755,-0.019274766973794495,-0.022318708399289636,0.0037889880661648857,False
19,2.3617472648620605,-0.1378873446523451,-0.5061537086630505,0.0725141077663678,-0.00026860820767328627,-3.5687034208374996e-05,-2.92322894100406e-05,8.16590472691486e-05,0.003464398974379086,0.0002027581027561768,-0.39373288899655423,-1.039907851672208,10.29293158814302,-0.041505661919311244,-0.023214456311841457,0.0005466892749789146,False
20,2.369072914123535,-0.13788733020762775,-0.5061338668645785,0.07249122143244469,-0.00021996742876144175,-3.5650841011500396e-05,-4.1597908782936594e-05,1.0928347634064902e-05,0.003653555309496208,6.656527376199626e-05,-0.6395014526713708,-1.3031411111291917,10.22882955849823,-0.06341573963774892,-0.025159464348227467,0.0010636546370066864,False
21,2.377685546875,-0.13788518954265241,-0.5061126747066915,0.07251264673468283,-0.000231161258268633,-5.928761209386424e-05,-5.478880374925344e-05,-5.712019435331951e-05,0.00358118975237992,0.0002162788637837969,-0.4977846663041996,-1.6208832093414358,10.12336083568045,-0.08452828287888821,-0.02451892093985853,0.0022665402368666787,False
22,2.3854892253875732,-0.137891617017526,-0.5060964576730089,0.07250445829703211,-0.00018552881687743718,-2.438538331634001e-05,-4.607944284080008e-06,-0.00021577995004604293,0.0032816215266888117,0.00029010284819111764,-0.5971227617803325,-1.827904621517265,10.04666393586625,-0.10652542901457884,-0.02951023564573673,-0.007653802630732549,False
23,2.3934783935546875,-0.13787676966089893,-0.5060592631956842,0.07249894855074218,-8.89640196446697e-05,-4.902766084105842e-05,3.143059453404867e-05,-0.0002526860722624186,0.003262078921675078,7.714709540283445e-05,-0.4814295814889262,-1.971256182823807,9.920609159595143,-0.12918762584428972,-0.027794331881851833,-0.02136336103916168,False
24,2.402536153793335,-0.13789434747686743,-0.5060280661934005,0.0725030937906137,-0.00010040838885419338,-4.8827208841556636e-05,6.730939025688196e-06,-0.000564671543953311,0.0031917302730258444,0.00020229738210102158,-0.6020280506733693,-2.0866824839199607,9.464866092984769,-0.14817430039452792,-0.029022253461435936,-0.029029886196093067,False
