,t,x,y,z,rx,ry,rz,vx,vy,vz,Fx,Fy,Fz,Mx,My,Mz,Case
0,2.18670392036438,-0.1345149861765349,-0.5094974549823847,0.07258253082549526,-0.00011330981649694221,3.82105976017358e-05,-4.4781068954498555e-05,2.3233354662792311e-07,-0.0005153626103754421,-0.003918312191818105,-0.3134988823144394,0.3705956249715865,3.3128299213927592,0.024877702694774514,-0.01584972270087978,-0.004442391766884476,False
1,2.1956751346588135,-0.1344903610392823,-0.5094938196604661,0.07255960841430431,-0.0001369130098139926,-4.52000956179157e-05,-8.737723187736e-06,1.617537875645111e-07,-0.00034285279202139404,-0.0022747083725490405,0.13704951141149163,0.1214216772107528,1.762943103775924,0.019934881704616332,-0.0066922698210710625,-0.0029555635914029947,False
2,2.203376054763794,-0.13452622011191578,-0.5094957248516546,0.0725650399776755,-0.00018350654807648331,2.600613728347725e-06,-5.743775144272944e-05,1.457685860639725e-06,4.6837333785962505e-05,-0.002476082714845337,0.2673570883644874,0.738666509151944,3.2089006888239373,0.030567904522097046,-0.002395429233848304,-0.005675287536515339,False
3,2.211144208908081,-0.1345034538381849,-0.5095233880076018,0.0725659821425868,-0.00026889177271525094,-9.16750309920662e-06,-5.719942450365121e-05,5.296294257846793e-07,-0.00016998080157494934,-0.0027333769496471674,-0.2305839325132636,0.3391120048806561,4.674263744428506,0.03771071426875195,-0.012293549243108593,-0.004913630984102332,False
4,2.2190606594085693,-0.13449762913821287,-0.5095261605932208,0.07254073289836388,-0.0002550634815982017,-9.255306934446103e-06,-4.587478013293875e-05,-1.0042632645699572e-06,-0.0006091712416109686,-0.0022076115843228396,-0.15137512204223172,0.7761237375481469,5.832320249408118,0.06487211178168927,-0.01574731022012354,-0.002148121647198845,False
5,2.2266132831573486,-0.13450640190895463,-0.5095623180579897,0.0725645427934784,-0.0003861259358608295,1.4870411196741824e-05,-4.610788844809452e-05,1.4224091944903167e-06,0.0002996764059717159,-0.0021913074242159067,-0.012150160976985507,0.7471826893302437,6.652693461297397,0.06057968646262924,-0.014276316171458733,-0.0032772757869203905,False
6,2.2344412803649902,-0.13450057942659333,-0.5095675521268334,0.07256578765962268,-0.00039661691998150333,1.48904494180495e-05,-2.2291820589923035e-05,2.7045032920545364e-06,0.0008611988531727883,-0.0016665869558362427,-0.21681779475042706,0.8289751341285573,6.131147037164467,0.08173923057897092,-0.012321130627931422,-0.0010354988714449882,False
7,2.243088483810425,-0.13450642066710247,-0.5095709398479807,0.07255396634723116,-0.0004104439520829864,1.4887115628292446e-05,-5.8163870919196995e-05,3.051527547871828e-06,0.000914296988831374,-0.0017457406512826614,-0.11823811748699697,0.8164557461860322,7.593177747225682,0.07109643389708147,-0.023369571810411317,-0.003809988486335367,False
8,2.2504570484161377,-0.13451029912550938,-0.5095502805488448,0.07253528784443913,-0.000396683956699509,-8.960599126739901e-06,-5.8663567962772236e-05,3.3803791700856057e-06,0.001025524863305147,-0.001703578010839591,-0.15486710975990792,0.7855356868841279,8.090602411836477,0.07801942529810435,-0.016317243394920973,-0.003939213083198211,False
9,2.2582409381866455,-0.13451464120319404,-0.5095494187357288,0.07255031644297383,-0.00040761916058082377,3.0290636905781255e-06,-2.28313657870111e-05,5.375560484004733e-06,0.001758810601847705,-0.0020096678220241884,-0.2204000203505751,0.7840485958590667,8.703542137037198,0.07175878775815268,-0.02078277010900012,-0.005231568937356937,False
10,2.267131805419922,-0.13451021909702995,-0.5095228875389345,0.07250290395025161,-0.0003366026389030218,-9.097054270074104e-06,-5.863529369929593e-05,5.021634974328153e-06,0.0016485581978035906,-0.001661129652898457,-0.16344492377497535,0.6076640148392842,9.357308825869195,0.0760006642176209,-0.020144797287665536,-0.0035505592687722944,False
11,2.275090456008911,-0.13448063670959562,-0.5095445766761427,0.07253199027924834,-0.00039576486811550895,-2.0855469636767473e-05,1.4793603269362552e-05,4.534956000130272e-06,0.0015165194386484596,-0.0014854192164413696,-0.3376263473330205,0.3870024404301902,9.715476107891497,0.07485995649240286,-0.02134353143742084,-0.003286926562204571,False
