,t,x,y,z,rx,ry,rz,vx,vy,vz,Fx,Fy,Fz,Mx,My,Mz,Case
0,2.193121910095215,-0.14136666296470454,-0.5094685684885679,0.0725659253593921,-0.0001348314513808586,-1.2384471712991761e-05,4.8259790613238384e-05,-1.4664222319302276e-05,-0.00098006323613215,-0.0033041035700861992,-0.16884803864971012,0.3415554032701096,2.542053948146108,0.021717657378284645,-0.010724448425515383,0.012632014736363953,False
1,2.202633857727051,-0.14139291109795363,-0.5095010269948164,0.07258249563145786,-0.00024199988360978225,2.5039167873058874e-05,2.323955797345831e-05,-1.28802669767127e-05,-0.0008479957770284067,-0.001831539287769222,-0.20063887313762258,0.3804437542653656,1.6685924228272806,0.0209959440177339,-0.011013133272098186,0.0077448794725766745,False
2,2.210205554962158,-0.14138810680923766,-0.509474318993993,0.07256522917601443,-0.00022932012005445805,1.2960245914661946e-05,1.1337452180478203e-05,-1.0337258970048286e-05,-0.0005721805950586561,-0.002601695009479896,-0.09540151075664882,0.9465668719175426,2.8395749829291415,0.03835297502954256,-0.010856280349744138,0.011978385132772829,False
3,2.217616319656372,-0.14136326694411314,-0.5095290084330181,0.0725581884084272,-0.0003147737392374459,-2.1588311481150745e-05,7.150620327259742e-05,-1.1065881163040691e-05,-0.0007163118618264702,-0.0021827752659780647,-0.202157474883164,0.5445612578056507,4.144364312646496,0.04830601978279902,-0.0159065543035854,0.011594438660987857,False
4,2.223961353302002,-0.1413880095936185,-0.5095618349633665,0.07258890224519576,-0.0004322363451283942,2.795779427012325e-05,6.99144856323093e-05,-2.9326670691086775e-05,-0.0008592910613695581,-0.0019767346792731615,-0.2773214698081714,0.8798505567621386,5.170777538048121,0.07825864051421215,-0.020535060729624507,0.013325255126950725,False
5,2.2329530715942383,-0.14139538729821413,-0.5095621413284054,0.0725689728961394,-0.0004200348843197258,1.579299560043664e-05,3.5002512508468723e-05,-5.653115988691801e-06,-0.00022094434815109716,-0.0016172360032052063,-0.2511158294278079,0.8972158053895142,6.187979088061501,0.07912860131235079,-0.024139200280401257,0.014544350859134435,False
6,2.24063777923584,-0.1413807336845701,-0.5095571832798702,0.07255987791110752,-0.00044426031064252123,-7.671047686273712e-06,-1.3142843905512086e-06,4.971196662317632e-06,0.0003073738623569892,-0.0012738671969591995,-0.15583653921754953,1.1737401285937457,5.890548499196577,0.08804532727617648,-0.01392620881975511,0.010516515727791359,False
7,2.2488958835601807,-0.1413764436699352,-0.5095600653650753,0.07254692771067611,-0.00042061869520671185,-1.9998070210092877e-05,3.440794556210997e-05,4.454075333675868e-06,0.0004438371220464709,-0.0012708282044407446,-0.21889392765050886,0.9349102782967026,7.036496765558414,0.09186255165290748,-0.025654233261818028,0.010026804314708239,False
8,2.2566826343536377,-0.14138049662047744,-0.5095423257546497,0.07253618210382334,-0.00039563187727010126,-8.442450807797416e-06,4.638073342569594e-05,5.180012301239803e-07,0.0003113327888544566,-0.0009430099018260902,-0.305164618882836,1.078687005794729,7.31328352536144,0.09011068901384739,-0.021695349744870092,0.011074725652142018,False
9,2.264580011367798,-0.14139361950502755,-0.5095475972881807,0.07253029488447132,-0.00041936304745456726,2.767909759726534e-05,3.437104211535813e-05,6.205756643780315e-06,0.0007266391199003043,-0.0010492085991846186,-0.31753400477431853,1.1153431966104916,7.659735306568098,0.08600367723450353,-0.026878991725548706,0.010254620218948046,False
10,2.272413969039917,-0.1413996147313063,-0.5095556825029727,0.0725446606691571,-0.00043128194307950034,2.786733690063923e-05,1.102924581695731e-05,1.4900709355029063e-05,0.0008351988204565052,-0.0009911486715603517,-0.24577759717035236,0.9802699149182714,8.056975163672377,0.0861717319458897,-0.025979459197335047,0.012999009849952586,False
11,2.281102418899536,-0.14137220406598025,-0.5095459816640825,0.07251503795078312,-0.0004064016697259056,3.601645043332909e-06,3.527748605023712e-05,1.5065032409849263e-05,0.0007741822519220716,-0.0008096231804216684,-0.27392942717222596,0.8818929545906922,8.334985888937574,0.0891947071091006,-0.022838620513898237,0.009497946097197226,False
12,2.2888898849487305,-0.14140105579132284,-0.5094920518447571,0.072502094843794,-0.0003103736230359041,1.4098586131322258e-05,-1.4036981191412874e-05,2.778008573329298e-05,0.001005075877578048,-0.0009863901457134016,-0.3951849749388453,0.9202122366129821,8.750215089597178,0.0828772482996854,-0.031029461270618966,0.013725971818366944,False
13,2.2967610359191895,-0.14138891780195242,-0.5095478058424312,0.07251742350825874,-0.000430631343974539,-1.9856442373833668e-05,9.460455034996927e-06,3.645789712907175e-05,0.0008574738233313803,-0.0007606292453513075,-0.38120767446056925,0.9429377121941304,8.675756007202947,0.07707964645544978,-0.0288875092209529,0.008596504280947843,False
14,2.3053627014160156,-0.14139398296508351,-0.509499401216436,0.07249129963213574,-0.0003352781768397006,-2.1293033132371837e-05,4.637427756611074e-05,4.8709649478901884e-05,0.0013074792138599498,-0.0009534097995907162,-0.4086361562394661,0.6950232114322374,9.187425362035459,0.08398041324866688,-0.028037178932279555,0.012281779979507988,False
15,2.3128716945648193,-0.14140135925435507,-0.5095110180461169,0.07249779595201084,-0.0003580534281535043,1.4814005297699217e-05,2.154524611980357e-05,5.8342296989391364e-05,0.001084742609267989,-0.0007537196198069458,-0.43401642879703967,0.7293264941720097,9.695751398502322,0.07542848717391232,-0.03050604085881538,0.011981363654239859,False
16,2.3212890625,-0.1413944267799808,-0.509504983802164,0.0725016603636976,-0.0003456580259316787,1.4647471038098008e-05,5.928821341280381e-05,5.669384155132244e-05,0.0014484863265865069,-0.0007445418475477614,-0.4762348233048301,0.49705141789031915,9.533577220055042,0.0734770429350809,-0.029687851812990326,0.010445013613506218,False
17,2.328800916671753,-0.14138343530636605,-0.5094777576281485,0.07247909605749375,-0.0002625236533813772,-3.435617972053476e-05,2.172507501346493e-05,6.264572182844997e-05,0.0018800569176817604,-0.0009070249849129731,-0.5490119503450549,0.4588076540753465,9.916938917210505,0.06632126683744233,-0.03001622347047714,0.010670243311256138,False
18,2.3367254734039307,-0.1413838559020309,-0.5095144310795674,0.07252009061677062,-0.0003574084903494218,-3.333883241653103e-05,-2.194161755749903e-06,0.00014750327372365504,0.0020473140802397902,-0.000580220812009853,-0.3917056243223678,0.33770987479422965,10.085094967309598,0.057617710926281616,-0.027757525950560115,0.007409118716055482,False
19,2.3445827960968018,-0.1413754812848297,-0.5095022287024169,0.07252975418007684,-0.00034624121188274795,-2.105107355221563e-05,5.945082445123572e-05,0.00015095273276878008,0.0022899163616794593,-0.0007746387130618716,-0.5335270310138435,0.17819947874935782,10.430023627443934,0.04136607915695276,-0.028953644717007277,0.0074409404657135225,False
20,2.3521344661712646,-0.14140470086073903,-0.5094378825351963,0.07249389366298764,-0.00020416172537614954,-2.324140417383916e-05,5.855235605762494e-07,6.307986023133537e-05,0.002324928951553068,0.0008957533559325723,-0.6468924068105438,-0.09328367821798647,10.622027382395268,0.03325569275489039,-0.03360123368763277,0.00020168229928830064,False
21,2.361096143722534,-0.14140733184276533,-0.5094371984996957,0.07251965553209644,-0.0002609918128224356,1.1030222542596996e-06,2.352612765677744e-05,0.00012670150213476048,0.003044476728023107,-0.0006169716051116997,-0.5996731713803216,-0.2539815592394947,10.083839845787027,0.014435501836698212,-0.028602960088276626,-0.0018852772517312481,False
22,2.368826150894165,-0.14138268188906936,-0.5094432801308325,0.0725228135399894,-0.0002501327836927716,-3.485055592594978e-05,2.259029369407398e-05,0.00011834714705647026,0.003213406030051908,6.977146477915153e-05,-0.6027286928014212,-0.3470471779844402,9.695133291749258,-0.006423699343301065,-0.029184563504055665,0.00020229153554455516,False
23,2.3769948482513428,-0.14137506255830976,-0.5094168839610413,0.07249475814467204,-0.00019255192962851553,-7.152273175956649e-05,2.2617350965902195e-05,-3.452673219294365e-05,0.00263805963826279,0.0002324872326132687,-0.5695063518714332,-0.5491904610833449,9.629870903752643,-0.020160366374320504,-0.02784295206618674,0.005639033703931431,False
24,2.3846795558929443,-0.141382245435057,-0.5094165359242719,0.07250377706006023,-0.00019148883476893352,-3.575400057680471e-05,2.221071773988541e-05,-0.00010073502028657307,0.0023934711949689367,-7.479072625312041e-05,-0.6156353797175439,-0.9549630739023796,9.990209284853705,-0.034175784504791085,-0.03201954115170857,-0.0024703185287155314,False
25,2.39237117767334,-0.14139099307921696,-0.5093801278328187,0.07252797925755966,-0.0001785308442791657,-5.966089179235094e-05,2.3426897703953642e-05,-0.00034166506015987014,0.0030527676036451105,-1.8872893792014625e-05,-0.4926284358825514,-0.9299506958529709,9.300276189854591,-0.05031425275389411,-0.02623506244431196,-0.0039344672557621915,False
26,2.4009461402893066,-0.14140347738479037,-0.5093457071452223,0.07249739825908696,-9.450651764861595e-05,-2.5213115260415393e-05,-1.2693826929279125e-05,-0.0003427359371958788,0.0028034650323937728,0.00015551015758760465,-0.7328716358099694,-0.928677240291375,9.253104757903648,-0.07367591748558812,-0.034924501217420294,-0.0036396643587880005,False
27,2.4087376594543457,-0.141395125883329,-0.509326302352071,0.07250368765687815,-5.960755566482811e-05,-4.90761650063909e-05,-1.5672500591885205e-06,-0.0006369019243321958,0.002485573902250699,0.00019505076203824178,-0.4710696921614251,-1.5008906205074664,9.205951739773491,-0.07984718409129679,-0.03692937730319382,-0.004611096265499444,False
28,2.416710138320923,-0.14138062628200077,-0.5093407725819383,0.07253862579953124,-0.00012103218774534274,-7.237722048740546e-05,1.2288356218318843e-05,-0.0006424109133192167,0.002321972275380186,0.00028864110648428836,-0.4437778082849773,-1.42428032920029,8.912811341610432,-0.10064286476045868,-0.03725804020273527,-0.013134785022190704,False
29,2.4245893955230713,-0.14140654657218096,-0.50931188205878,0.07252539268555641,-7.403540168814212e-05,-8.501463489945614e-05,2.4766428371962945e-05,-0.0010035583064321105,0.0021453111498744523,0.0003843940148733647,-0.3422933348839096,-1.5145023082631996,8.444879745121161,-0.11962504035697002,-0.04415563688099537,-0.030121095698891157,False
30,2.4327473640441895,-0.14140251260357417,-0.5092801619846001,0.07250424416626122,-2.5487463660873725e-05,-6.189255171114111e-05,4.63286235029952e-05,-0.001112164338203131,0.0023310134646960558,0.0004019487342346492,-0.3801981974897306,-1.6309767333063216,8.221623305328535,-0.13409436507648165,-0.05060888375235202,-0.02672454057940537,False
31,2.440657138824463,-0.14139816514017023,-0.5092796627986025,0.07252529378062011,-1.376025931414972e-05,-7.396923545167142e-05,1.0224825172330358e-05,-0.0011656046909914164,0.0018295092067684001,0.0004024783913397671,-0.361988446137983,-1.752150185192781,8.262513267569792,-0.15204510352530962,-0.059918624166923444,-0.02347699993017735,False
32,2.4490952491760254,-0.14141710610722244,-0.5092934741329065,0.07252875955494803,-5.094694018761225e-05,-7.293391249088004e-05,2.1076352392678246e-05,-0.0014106575631945124,0.0014164676530644925,0.0006542421199265564,-0.02832988911425402,-1.9886524577508418,7.806212578610466,-0.15380620843754156,-0.061766722458715055,-0.01710192641576705,False
33,2.456756353378296,-0.1414588824830529,-0.5092328716014395,0.07250159828249614,8.15852623622437e-05,-7.547580358421239e-05,-4.970831766662223e-05,-0.001449230420090074,0.001685585996684144,0.0004503763169626956,-0.17584385074798928,-2.013123121479477,7.200400642082444,-0.16520384679089245,-0.07348784133506522,-0.021144672770524918,False
34,2.4651119709014893,-0.14147163965829118,-0.5092381895992958,0.07252722662400957,2.1507802122375407e-05,-7.447222193249117e-05,-3.4925013098135574e-05,-0.0013922675731943114,0.001433295496637305,0.0003643357396441224,0.15880103739604318,-2.025915479872978,7.418210197749135,-0.17221357078311292,-0.07109380820191344,-0.024655205327989364,False
35,2.4727845191955566,-0.14146751884787462,-0.5092520440539061,0.0725448150314254,-1.5406680646738405e-05,-8.579595114220876e-05,2.751715733684691e-05,-0.0014743009077860022,0.0012891987209784678,0.00035106243283538154,0.19276775039506788,-2.0768406946346847,7.038813055929011,-0.1787207125463712,-0.08283494913268288,-0.023406846693306567,False
36,2.48060941696167,-0.1414882876021182,-0.5092041302365684,0.0725201323982057,9.194753793766606e-05,-0.00011133009479767578,-3.666788585748876e-05,-0.0014090807713196243,0.0010231621108831416,0.0003853132904405304,0.04070015533457157,-1.9235533398380111,6.705631285769148,-0.17588066776027172,-0.09649876754015654,-0.02098197512923614,False
37,2.4886484146118164,-0.14147835376275997,-0.5092210154490502,0.07253589931386384,3.2155859510630346e-05,-0.00012228773664766607,-4.3423416467798874e-05,-0.0012838809113883238,0.0009264553604858377,0.00030452781238213614,0.16559812731483736,-1.8263646253472663,6.718526540442512,-0.17540075703135108,-0.09571459161111996,-0.014617362538735856,False
38,2.4963133335113525,-0.14150792629805203,-0.5091800902728889,0.07250924188532804,0.0001160684833835426,-0.00012361882852395616,-0.00013438067908259958,-0.001554822518812741,0.00048313747652447723,0.0005402126404048984,0.30085702145129634,-1.77348407113254,6.385667970472795,-0.15769564275779346,-0.09819932500893422,-0.005020067370604732,False
39,2.5053164958953857,-0.1415207822169676,-0.509190706715438,0.07254307255572562,6.551906375091777e-05,-0.0001227681869869837,-6.757651544050529e-05,-0.0018322062976420643,0.00024945760733298677,0.0006818029178224775,0.016225045342339803,-1.6739484880259878,6.266735337409548,-0.1525012096577917,-0.10558562786413632,-0.015752523501322807,False
40,2.5127923488616943,-0.141510055204852,-0.5092301721224463,0.07254044111827002,1.7010973143464603e-05,-0.0001707341461740457,5.70863523072114e-05,-0.001721782161629585,0.0001960914541709835,0.0006731331119892253,0.24344158215031797,-1.4149698997962594,6.216918758938943,-0.1502711761264154,-0.10917983392213701,-0.02174995988784665,False
41,2.521068811416626,-0.14153554148915004,-0.5092056125050508,0.07256289630422241,3.0145358030839148e-05,-0.0001827819330150297,8.16058749522086e-05,-0.0017535578164593851,2.7318347727086652e-05,0.0009398243768856857,0.37667061952108455,-1.4615055813115638,5.799803693046746,-0.1412660232700816,-0.1092739938193753,-0.014727120691509051,False
42,2.528763771057129,-0.1415295859961253,-0.5092286433638601,0.07256081486097349,-5.594890446865913e-06,-0.0001822631462329398,-2.9170879525741476e-05,-0.0016706897900523258,-8.912211532225365e-05,0.001027708050803155,0.269195679219473,-1.3974522451783402,5.760359944643794,-0.13168051322904945,-0.12066635612985659,0.026640280014398953,False
43,2.536602258682251,-0.14157270655595544,-0.5092105269666577,0.07256864359061643,6.812437314912237e-06,-0.00018244419079225467,-0.0002450908562173866,-0.0017467311816611964,-0.00041954473336727673,0.001225638088035466,0.15488757392700148,-1.260831056037758,5.04717502500715,-0.12096775491328676,-0.12424888628953869,0.08678113333006651,False
44,2.5439586639404297,-0.14157379381646606,-0.5091839686512387,0.0725368613959747,0.000125765671493321,-0.00019631914491718223,1.0134431221204234e-05,-0.0016243030652042486,-0.00031257003365012443,0.001408219395698524,0.5406709345892672,-0.9683499709121386,4.747742974296726,-0.11499213140448272,-0.1025126490924121,-0.014929658563310504,False
45,2.5525779724121094,-0.14158051367113164,-0.5091969418047502,0.07256803626334507,5.372864710138837e-05,-0.00019461694949131643,0.00034772916847223304,-0.0017624251820391218,-0.0007913343251721747,0.001734804796206148,0.29704131797244115,-0.8986903569108426,3.9255014427997565,-0.10468747997290062,-0.1041083213818963,-0.013235360133326933,False
46,2.560189962387085,-0.14158695486371378,-0.5091725893087015,0.07254770660953291,0.00014828268295460608,-0.0002443641370753751,0.00015327321862769626,-0.0018302858430779127,-0.000952639923251331,0.0018020787758652877,0.2438904606882371,-0.5470064805407215,3.6813793787740576,-0.08252112042977498,-0.10265600687741654,0.05878714191269778,False
47,2.569082260131836,-0.14161888114543889,-0.5091825327362512,0.07256940297646175,0.00011274754596615438,-0.00020753324431941326,-0.00045657958918948527,-0.0013898387180997123,-0.001215978032690783,0.0019699368854101,0.05249506662861801,-0.6849578420903982,3.15233624905025,-0.05189115758048146,-0.09580851121646156,0.1619220525237795,False
48,2.5770599842071533,-0.1416161585206844,-0.5091893744812025,0.07257946066818355,9.997991549972566e-05,-0.0002311765403703391,-0.0006363546473944591,-0.0013138225516507779,-0.001493483582803338,0.001733579968108931,-0.01109335521408529,-0.20105885262251197,2.2161991195681123,-0.041982919280435196,-0.0793797398022105,0.11065434812671944,False
49,2.5847208499908447,-0.14165148508932204,-0.509202565012328,0.07259630365823372,8.912446433374869e-05,-0.0002191065609829707,-0.00019336949421274995,-0.0010977363725032127,-0.0017713437614369845,0.0001435745350199875,0.014571334470328698,0.07336684424800403,1.7826004672143054,-0.02546754520983472,-0.0472280343176233,-0.0398305034229082,False
50,2.592865228652954,-0.1416475457661935,-0.5092258617293804,0.07259162228133509,7.503001301106804e-05,-0.00023086339716217784,0.00020083629035364206,-0.001095193388566185,-0.002399236396081565,0.001610202438760274,-0.05777369474851396,0.18411683590399103,1.7715723243372028,-0.008766204977930042,-0.041176644246964995,0.0089214588325335,False
51,2.600618839263916,-0.14165235344160262,-0.5092230493360378,0.07257030667185616,0.0001235482539067602,-0.00026797737267874255,-3.0488001346205476e-05,-0.0007581328944482092,-0.0021453289854981026,0.000958638952116608,0.10328424953345865,0.15861278378511606,1.5559855457373648,-0.00038551813793128147,-0.04338503476232015,0.06834845798114442,False
52,2.6093695163726807,-0.14165851314989608,-0.5092400587988379,0.07259278915489187,0.00011125485562054145,-0.0002677893766996243,-0.0006088537739379658,-0.000803800528717027,-0.0023407538462744907,0.0007197042022046824,-0.02146630068447669,0.27000069554407824,1.1510427329633108,0.018918762858283457,-0.05545120949699769,0.13439419249464452,False
53,2.6167662143707275,-0.14164299996435642,-0.5092714777461205,0.072607749171613,7.626676254193405e-05,-0.0002791905644028723,-0.0006570969072019081,-0.0010546202048467037,-0.002547066405149388,0.0008070466440544021,-0.010035020533363123,0.46505378197504343,0.34691939616670286,0.026362263083208087,-0.05044521439671283,0.12055883265649152,False
54,2.624112367630005,-0.1416619418402788,-0.5092732503749221,0.07259563623293463,9.919313499051873e-05,-0.00024383139208368696,-0.00022272154073217,-0.0009649086564425459,-0.0027397148860375106,0.0007232535952634514,-0.4471440112466865,0.39293429308386785,0.2867117288917331,0.010343206122298955,-0.013425225184297552,-0.020539106240461853,False
55,2.6328935623168945,-0.14166358609316257,-0.5092811009724324,0.0725956394284859,8.753465302371794e-05,-0.00025558638380016627,-0.0001646066603300411,-0.0009827313690375895,-0.003499661395723699,0.0006608069433140833,-0.36683978939186496,0.014814999757033986,0.1356537346395142,-0.008040714908732415,0.005431828486566721,-0.0030953798868748688,False
56,2.640892267227173,-0.1416601979333924,-0.5093256461920115,0.07259406909518945,6.26345983477531e-05,-0.00026676521298186985,-0.0006449966765935603,-0.0008972974193062644,-0.004437228983454081,0.0009570259474262841,-0.519701934419462,0.008881496320563315,0.08638848567988289,0.0044114820973154565,-0.019093271144867415,0.16025375285924665,False
57,2.6489949226379395,-0.1416894789154037,-0.5093551489998741,0.07259606950879716,5.1448359493994976e-05,-0.0002547781654140285,-0.0010571155624177213,-0.0008612668823406398,-0.004309162386274253,0.0009053378575824866,-0.1832102179138684,0.31365933032426996,-0.05806424216958436,0.01514435184159585,-0.024147731559765323,0.1308530907898935,False
58,2.6567282676696777,-0.14167690514872494,-0.5093827222091228,0.0726148089087496,-8.78258780568771e-06,-0.00028959259786578176,-0.0008455125287869859,-0.0008929580686839497,-0.0050129599337606755,0.0007354124136658397,0.2014478744660928,0.2783368430311106,-0.18336639011447328,0.009823323679364662,-0.017434052381526503,0.04035950833274382,False
59,2.6650619506835938,-0.14171985694258743,-0.5093918194951632,0.07259594357447141,1.5728413869330336e-05,-0.00024235739278814065,-0.00022524717891801683,-0.0008834850918427045,-0.005180137637857567,0.0007320406057699566,-0.08831684135589511,0.09334738817765854,-0.1413013567019175,-0.0025282071050801527,-0.00958348426373986,-0.027471641125178522,False
60,2.672667980194092,-0.14171811462634804,-0.5094547910230618,0.07262550162403891,-8.150711664104897e-05,-0.00026468029984855456,-9.006015407056619e-06,-0.0008248708984619456,-0.005693576949487314,0.001317298623617822,-0.09128832598601266,0.14330216705677118,-0.10815792230363877,-0.014596219443934728,0.0014753794847933168,-0.006000207108454637,False
61,2.680476427078247,-0.14170907332116936,-0.5095217965964649,0.07264471360641306,-0.00017652453290197893,-0.0002752029578281488,-0.0003426087602222979,-0.00080298116459829,-0.005861016225661042,0.0012289995280283174,-0.5408404282876662,0.1316440615050472,0.07256621047151277,0.0038231311341850307,-0.01664455305128727,0.1314684249133367,False
62,2.6881227493286133,-0.14172694843717007,-0.5095372825581702,0.07263282365279455,-0.00013978148826374067,-0.0002759288425091001,-0.0005787177689916575,-0.0008312483600298374,-0.005261698504356049,0.0009712180279980362,-0.2604436275699167,0.30950220579651977,0.004823131405208764,0.0033358933573957,-0.013045451069423786,0.1179822713941585,False
63,2.69689679145813,-0.14172012318482144,-0.5095961693756588,0.07264378925658688,-0.00019925798271212507,-0.0002630901854910029,-0.00010306897597328726,-0.0006147882892190798,-0.005088295619474454,0.0005455094425537556,-0.011621649767965342,0.25621585807096536,0.004424015189460451,0.0024645437920710403,0.0011150276432041841,-0.023270925109860518,False
64,2.704780101776123,-0.141720589263018,-0.509622293651303,0.07264658808226532,-0.00021081143386525935,-0.00026286948317747247,0.0005000332306009291,-0.0004445916851030544,-0.005363759176246168,0.00043887382594389953,0.14669478814396236,0.24832350968223244,-0.09213933431263716,-0.006046189603591569,0.0022397791252180394,-0.021539898178245274,False
65,2.7125916481018066,-0.14172948912062341,-0.5096814533715901,0.07266398758615716,-0.00028445036008636925,-0.0002736726673552727,0.000495486006083265,-0.0003734125097031906,-0.005209868044120341,-2.3401744307669418e-05,-0.01783365738716708,-0.05267486715393063,-0.04582207335213438,-0.00499034094450097,0.002532467290650785,0.004385054633246832,False
66,2.7206854820251465,-0.14175506088164194,-0.5096989334494199,0.07265181047720454,-0.00028280173565704245,-0.00023810616566160572,2.1857299633821773e-05,-0.00029195460027983005,-0.00492389315610679,7.574582131649499e-05,-0.3233675071324916,-0.09441203434169446,-0.08198698105790088,-0.007991419782449308,-0.016402122780679613,0.1616090970340519,False
67,2.72843861579895,-0.1417432457230464,-0.509769753063342,0.07267851604736919,-0.0004020998983728002,-0.0002720532353922704,-0.00016633485103003962,-0.00027669177573746366,-0.004754012275891825,-0.00021987457550347515,-0.1014694147467115,-0.07937286965298535,0.06765238360988096,0.008482007591790245,-0.019658890837077374,0.11557777926611892,False
68,2.737417459487915,-0.14171881236475467,-0.5097957622706405,0.07267577837228889,-0.00036641097656265134,-0.00027263526065727313,0.0002790101274090043,-0.0002399736865649593,-0.003875559980921567,-0.0009119348328465496,-0.07377051231486392,0.12272824286835224,0.07289207884885401,0.002020866409525656,-0.008508997122560879,-0.027766495012378083,False
69,2.7449166774749756,-0.14172309756872997,-0.5098120117532694,0.07264286559601013,-0.0003874180366090528,-0.0002961213603850662,0.0006992859884926849,-0.00016849227648615676,-0.0018743283906367226,-0.003264402806794863,-0.010208434056556734,-0.4364791187222916,0.5556765450388438,-0.008504318410952321,0.007469303385561534,-0.0062957129489389,False
70,2.752701759338379,-0.14173240822776337,-0.5098263918031865,0.07260353712873047,-0.0003396296111569651,-0.00023747414559678137,0.0006080490354135646,-0.0001368342144945848,-0.0016081861184215973,-0.003335725523624405,-0.4730970339526096,-0.6193285890726888,-0.2330269851892363,-0.05278757531827699,0.0011683947393209683,0.029434378256921283,False
71,2.760406732559204,-0.1417363257640034,-0.50982120231455,0.07256416074564281,-0.0003180219340868512,-0.00026187122232586865,4.949125160700041e-05,-0.00013410693677631333,-0.0029848265516352734,-0.0034035812922431565,-0.038036080736532,1.2998545491218019,4.264832616841965,0.01569247413868458,-0.018895376460043023,0.14314688819361643,False
72,2.7689874172210693,-0.1417527728114048,-0.5098629530827955,0.07256762213615425,-0.0004152489438151944,-0.0002841547645627938,0.0001273662880072081,-0.00013903947938726394,-0.004292487817904965,-0.00235619548823204,-0.535368497435185,-0.6422549126632475,2.1436324158275983,0.022027491672945883,-0.014356610779316664,0.09670869112736874,False
73,2.7770702838897705,-0.14172761931521743,-0.5099082965580912,0.07257017250168118,-0.0004618839276668299,-0.00027136026982029036,0.0008533943446116916,-0.00011322085635173294,-0.0034952705147105858,-0.0019281818761986101,-0.21397799987277602,0.09403816251517023,4.135707413467977,0.006923556895245025,0.0006056784632853325,-0.05229885550118545,False
74,2.784851551055908,-0.14172070426920375,-0.5099037868529873,0.07254940028000367,-0.0004357087862200265,-0.00027176570702058215,0.001126574501347402,-6.27228677266166e-05,-0.0010076428206961887,-0.0023890430930938408,-0.33743858460303566,0.6725446569429541,4.10836226942459,0.04445340421109502,-0.004508159121316064,-0.009014540640091748,False
75,2.793074369430542,-0.14172108199419506,-0.5099255207817631,0.0725318857333937,-0.00045900807769138166,-0.0002715520488367256,0.0007849441598606228,-3.978637396850906e-05,-0.0007746773249815551,-0.0028867664439848504,-0.5679929371698815,0.6432791293311562,5.964365568944545,0.06480061171700187,-0.030766256317492417,0.15116621577661407,False
76,2.8006465435028076,-0.14173585539628727,-0.5099568988946938,0.07252822875881532,-0.0004949175944673514,-0.00028306039422776655,0.00041518152832567627,-4.026036919657242e-05,-0.0010342187328784215,-0.0018934327908530094,-0.5258320214829405,0.4558973588341899,7.350400508516236,0.09114711059191952,-0.02511917489232152,0.11721857856028255,False
77,2.8082337379455566,-0.14174176699744045,-0.5099606789851321,0.07253009653393588,-0.0005431093537861842,-0.0002821750069168422,0.0005953340026306444,-3.8163726366588886e-05,-0.0011167490530542804,-0.0012060496879905892,-0.44118670392853604,0.8636586512733648,7.18273744053188,0.09896451767109121,-0.02312699220034544,0.047003090486567416,False
78,2.817007303237915,-0.14174721000369797,-0.509946877761835,0.07250829210061349,-0.00046989325894390916,-0.00023559248732241952,0.0011490156960153493,-2.183126601660432e-05,-0.00030978532362773553,-0.0009427940252351637,-0.4680053041179934,1.0774698334726072,7.8199160033926045,0.08942253478310562,-0.019640226132930302,-0.016035797784964275,False
79,2.8249738216400146,-0.1417347585972692,-0.5099821552122202,0.07254728949768618,-0.0005792513791072558,-0.0002694321296991824,0.0012609689643181727,-3.092075788859822e-05,-0.00024810350635063943,-0.0007935215875851628,-0.3710934713182556,1.0986652435936708,8.059070574285476,0.10606376969672801,-0.012233157137853688,-0.004143667345682497,False
80,2.833056926727295,-0.14175726070493735,-0.5099566631152849,0.07249279711145423,-0.000470261577553014,-0.0002595950292943865,0.0007755083307424489,1.8042168037639668e-05,-0.00020510834782084923,-0.0006381541074471636,-0.4324717572993453,0.7755651879652606,8.444035983740624,0.11064171927996225,-0.03241737885001834,0.1608014432775563,False
81,2.8409862518310547,-0.141758983027251,-0.5099687667041317,0.0725105969369293,-0.0005071295094355049,-0.00027097228487165406,0.0004712707077081874,2.65790613237249e-05,1.8405735461197173e-05,-0.0006652417249957833,-0.6042354952112309,1.098232381876751,9.045030553503215,0.1173397205285522,-0.025461679671940657,0.12780432363026972,False
82,2.8489675521850586,-0.1417385665947969,-0.5099494844840334,0.07251139741957591,-0.00045834944574971544,-0.0002597203174221289,0.0008824877535697207,4.086055523533058e-05,0.0003266193835841987,-0.0003253357643779381,-0.3848130529587094,0.7771261216489156,8.950282724532803,0.11111728762437724,-0.018087080726918444,-0.011293674408522178,False
